recall,precision,threshold
0.021641418345263858,1.0,52.73367691040039
0.02168303645746629,1.0,52.73331069946289
0.02172465456966872,1.0,52.72148132324219
0.02176627268187115,1.0,52.719970703125
0.02180789079407358,1.0,52.709163665771484
0.021849508906276013,1.0,52.704837799072266
0.02189112701847844,1.0,52.69602966308594
0.021932745130680872,1.0,52.687652587890625
0.021974363242883304,1.0,52.64870071411133
0.022015981355085732,1.0,52.63678741455078
0.022057599467288164,1.0,52.622718811035156
0.022099217579490595,1.0,52.61088180541992
0.022140835691693023,1.0,52.58113479614258
0.022182453803895455,1.0,52.58008575439453
0.022224071916097887,1.0,52.55962371826172
0.022265690028300315,1.0,52.55729675292969
0.022307308140502746,1.0,52.54479217529297
0.022348926252705178,1.0,52.54291534423828
0.02239054436490761,1.0,52.53644943237305
0.022432162477110038,1.0,52.52708053588867
0.02247378058931247,1.0,52.52637481689453
0.0225153987015149,1.0,52.523414611816406
0.02255701681371733,1.0,52.522377014160156
0.02259863492591976,1.0,52.52023696899414
0.022640253038122192,1.0,52.51557922363281
0.02268187115032462,1.0,52.48800277709961
0.02272348926252705,1.0,52.48570251464844
0.022765107374729483,1.0,52.48438262939453
0.02280672548693191,1.0,52.480037689208984
0.022848343599134343,1.0,52.47407150268555
0.022889961711336775,1.0,52.471763610839844
0.022931579823539203,1.0,52.47040939331055
0.022973197935741634,1.0,52.45294189453125
0.023014816047944066,1.0,52.4382209777832
0.023056434160146497,1.0,52.434574127197266
0.023098052272348926,1.0,52.422298431396484
0.023139670384551357,1.0,52.41452407836914
0.02318128849675379,1.0,52.371402740478516
0.023222906608956217,1.0,52.3066520690918
0.02326452472115865,1.0,52.25939178466797
0.02330614283336108,1.0,52.24553298950195
0.023347760945563508,1.0,52.23563766479492
0.02338937905776594,1.0,52.203163146972656
0.02343099716996837,1.0,52.2012825012207
0.0234726152821708,1.0,52.19487762451172
0.02351423339437323,1.0,52.16450500488281
0.023555851506575663,1.0,52.159751892089844
0.02359746961877809,1.0,52.131778717041016
0.023639087730980522,1.0,52.129878997802734
0.023680705843182954,1.0,52.10789108276367
0.023722323955385385,1.0,52.06293869018555
0.023763942067587814,1.0,52.05744934082031
0.023805560179790245,1.0,52.026702880859375
0.023847178291992677,1.0,52.02149963378906
0.023888796404195105,1.0,52.01993179321289
0.023930414516397536,1.0,52.01352310180664
0.023972032628599968,1.0,51.995731353759766
0.024013650740802396,1.0,51.986053466796875
0.024055268853004828,1.0,51.97832489013672
0.02409688696520726,1.0,51.97747802734375
0.024138505077409687,1.0,51.9447021484375
0.02418012318961212,1.0,51.940711975097656
0.02422174130181455,1.0,51.92179489135742
0.02426335941401698,1.0,51.899749755859375
0.02430497752621941,1.0,51.88888931274414
0.024346595638421842,1.0,51.87898254394531
0.024388213750624273,1.0,51.86452102661133
0.0244298318628267,1.0,51.858280181884766
0.024471449975029133,1.0,51.801109313964844
0.024513068087231565,1.0,51.800540924072266
0.024554686199433993,1.0,51.79058837890625
0.024596304311636424,1.0,51.766971588134766
0.024637922423838856,1.0,51.75358581542969
0.024679540536041284,1.0,51.74884033203125
0.024721158648243716,1.0,51.74366760253906
0.024762776760446147,1.0,51.732582092285156
0.024804394872648575,1.0,51.72782897949219
0.024846012984851007,1.0,51.70937728881836
0.02488763109705344,1.0,51.69608688354492
0.024929249209255867,1.0,51.674415588378906
0.024970867321458298,1.0,51.65644836425781
0.02501248543366073,1.0,51.649513244628906
0.025054103545863158,1.0,51.62716293334961
0.02509572165806559,1.0,51.62135696411133
0.02513733977026802,1.0,51.58970642089844
0.025178957882470453,1.0,51.5463752746582
0.02522057599467288,1.0,51.546016693115234
0.025262194106875312,1.0,51.53996276855469
0.025303812219077744,1.0,51.53520965576172
0.025345430331280172,1.0,51.52127456665039
0.025387048443482604,1.0,51.500450134277344
0.025428666555685035,1.0,51.48296356201172
0.025470284667887463,1.0,51.48227310180664
0.025511902780089895,1.0,51.47434616088867
0.025553520892292327,1.0,51.469730377197266
0.025595139004494755,1.0,51.46940231323242
0.025636757116697186,1.0,51.4627571105957
